,model,bootstrap_iteration,fpr,tpr,auc
347,GenMetS + covariates,3,0.4747474747474748,0.9104477611940298,0.7579016681299385
348,GenMetS + covariates,3,0.48484848484848486,0.9104477611940298,0.7579016681299385
349,GenMetS + covariates,3,0.494949494949495,0.9104477611940298,0.7579016681299385
350,GenMetS + covariates,3,0.5050505050505051,0.9253731343283582,0.7579016681299385
351,GenMetS + covariates,3,0.5151515151515152,0.9253731343283582,0.7579016681299385
352,GenMetS + covariates,3,0.5252525252525253,0.9253731343283582,0.7579016681299385
353,GenMetS + covariates,3,0.5353535353535354,0.9253731343283582,0.7579016681299385
354,GenMetS + covariates,3,0.5454545454545455,0.9253731343283582,0.7579016681299385
355,GenMetS + covariates,3,0.5555555555555556,0.9253731343283582,0.7579016681299385
356,GenMetS + covariates,3,0.5656565656565657,0.9253731343283582,0.7579016681299385
357,GenMetS + covariates,3,0.5757575757575758,0.9253731343283582,0.7579016681299385
358,GenMetS + covariates,3,0.5858585858585859,0.9253731343283582,0.7579016681299385
359,GenMetS + covariates,3,0.595959595959596,0.9253731343283582,0.7579016681299385
360,GenMetS + covariates,3,0.6060606060606061,0.9253731343283582,0.7579016681299385
361,GenMetS + covariates,3,0.6161616161616162,0.9253731343283582,0.7579016681299385
362,GenMetS + covariates,3,0.6262626262626263,0.9253731343283582,0.7579016681299385
363,GenMetS + covariates,3,0.6363636363636365,0.9253731343283582,0.7579016681299385
364,GenMetS + covariates,3,0.6464646464646465,0.9253731343283582,0.7579016681299385
365,GenMetS + covariates,3,0.6565656565656566,0.9253731343283582,0.7579016681299385
366,GenMetS + covariates,3,0.6666666666666667,0.9402985074626866,0.7579016681299385
367,GenMetS + covariates,3,0.6767676767676768,0.9552238805970149,0.7579016681299385
368,GenMetS + covariates,3,0.686868686868687,0.9552238805970149,0.7579016681299385
369,GenMetS + covariates,3,0.696969696969697,0.9850746268656716,0.7579016681299385
370,GenMetS + covariates,3,0.7070707070707072,0.9850746268656716,0.7579016681299385
371,GenMetS + covariates,3,0.7171717171717172,0.9850746268656716,0.7579016681299385
372,GenMetS + covariates,3,0.7272727272727273,0.9850746268656716,0.7579016681299385
373,GenMetS + covariates,3,0.7373737373737375,0.9850746268656716,0.7579016681299385
374,GenMetS + covariates,3,0.7474747474747475,0.9850746268656716,0.7579016681299385
375,GenMetS + covariates,3,0.7575757575757577,0.9850746268656716,0.7579016681299385
376,GenMetS + covariates,3,0.7676767676767677,0.9850746268656716,0.7579016681299385
377,GenMetS + covariates,3,0.7777777777777778,0.9850746268656716,0.7579016681299385
378,GenMetS + covariates,3,0.787878787878788,0.9850746268656716,0.7579016681299385
379,GenMetS + covariates,3,0.797979797979798,0.9850746268656716,0.7579016681299385
380,GenMetS + covariates,3,0.8080808080808082,0.9850746268656716,0.7579016681299385
381,GenMetS + covariates,3,0.8181818181818182,0.9850746268656716,0.7579016681299385
382,GenMetS + covariates,3,0.8282828282828284,0.9850746268656716,0.7579016681299385
383,GenMetS + covariates,3,0.8383838383838385,0.9850746268656716,0.7579016681299385
384,GenMetS + covariates,3,0.8484848484848485,0.9850746268656716,0.7579016681299385
385,GenMetS + covariates,3,0.8585858585858587,0.9850746268656716,0.7579016681299385
386,GenMetS + covariates,3,0.8686868686868687,0.9850746268656716,0.7579016681299385
387,GenMetS + covariates,3,0.8787878787878789,0.9850746268656716,0.7579016681299385
388,GenMetS + covariates,3,0.888888888888889,0.9850746268656716,0.7579016681299385
389,GenMetS + covariates,3,0.8989898989898991,0.9850746268656716,0.7579016681299385
390,GenMetS + covariates,3,0.9090909090909092,0.9850746268656716,0.7579016681299385
391,GenMetS + covariates,3,0.9191919191919192,1.0,0.7579016681299385
392,GenMetS + covariates,3,0.9292929292929294,1.0,0.7579016681299385
393,GenMetS + covariates,3,0.9393939393939394,1.0,0.7579016681299385
394,GenMetS + covariates,3,0.9494949494949496,1.0,0.7579016681299385
395,GenMetS + covariates,3,0.9595959595959597,1.0,0.7579016681299385
396,GenMetS + covariates,3,0.9696969696969697,1.0,0.7579016681299385
397,GenMetS + covariates,3,0.9797979797979799,1.0,0.7579016681299385
398,GenMetS + covariates,3,0.98989898989899,1.0,0.7579016681299385
399,GenMetS + covariates,3,1.0,1.0,0.7579016681299385
400,GenMetS + covariates,4,0.0,,0.7666812993854258
401,GenMetS + covariates,4,0.010101010101010102,0.014925373134328358,0.7666812993854258
402,GenMetS + covariates,4,0.020202020202020204,0.08955223880597014,0.7666812993854258
403,GenMetS + covariates,4,0.030303030303030304,0.13432835820895522,0.7666812993854258
404,GenMetS + covariates,4,0.04040404040404041,0.13432835820895522,0.7666812993854258
405,GenMetS + covariates,4,0.05050505050505051,0.23880597014925373,0.7666812993854258
406,GenMetS + covariates,4,0.06060606060606061,0.29850746268656714,0.7666812993854258
407,GenMetS + covariates,4,0.07070707070707072,0.29850746268656714,0.7666812993854258
408,GenMetS + covariates,4,0.08080808080808081,0.29850746268656714,0.7666812993854258
409,GenMetS + covariates,4,0.09090909090909091,0.29850746268656714,0.7666812993854258
410,GenMetS + covariates,4,0.10101010101010102,0.29850746268656714,0.7666812993854258
411,GenMetS + covariates,4,0.11111111111111112,0.31343283582089554,0.7666812993854258
412,GenMetS + covariates,4,0.12121212121212122,0.34328358208955223,0.7666812993854258
413,GenMetS + covariates,4,0.13131313131313133,0.34328358208955223,0.7666812993854258
414,GenMetS + covariates,4,0.14141414141414144,0.43283582089552236,0.7666812993854258
415,GenMetS + covariates,4,0.15151515151515152,0.44776119402985076,0.7666812993854258
416,GenMetS + covariates,4,0.16161616161616163,0.44776119402985076,0.7666812993854258
417,GenMetS + covariates,4,0.17171717171717174,0.44776119402985076,0.7666812993854258
418,GenMetS + covariates,4,0.18181818181818182,0.4626865671641791,0.7666812993854258
419,GenMetS + covariates,4,0.19191919191919193,0.47761194029850745,0.7666812993854258
420,GenMetS + covariates,4,0.20202020202020204,0.47761194029850745,0.7666812993854258
421,GenMetS + covariates,4,0.21212121212121213,0.4925373134328358,0.7666812993854258
422,GenMetS + covariates,4,0.22222222222222224,0.4925373134328358,0.7666812993854258
423,GenMetS + covariates,4,0.23232323232323235,0.4925373134328358,0.7666812993854258
424,GenMetS + covariates,4,0.24242424242424243,0.5074626865671642,0.7666812993854258
425,GenMetS + covariates,4,0.25252525252525254,0.5522388059701493,0.7666812993854258
426,GenMetS + covariates,4,0.26262626262626265,0.5522388059701493,0.7666812993854258
427,GenMetS + covariates,4,0.27272727272727276,0.5671641791044776,0.7666812993854258
428,GenMetS + covariates,4,0.2828282828282829,0.5970149253731343,0.7666812993854258
429,GenMetS + covariates,4,0.29292929292929293,0.5970149253731343,0.7666812993854258
430,GenMetS + covariates,4,0.30303030303030304,0.6268656716417911,0.7666812993854258
431,GenMetS + covariates,4,0.31313131313131315,0.6865671641791045,0.7666812993854258
432,GenMetS + covariates,4,0.32323232323232326,0.6865671641791045,0.7666812993854258
433,GenMetS + covariates,4,0.33333333333333337,0.7313432835820896,0.7666812993854258
434,GenMetS + covariates,4,0.3434343434343435,0.746268656716418,0.7666812993854258
435,GenMetS + covariates,4,0.3535353535353536,0.7611940298507462,0.7666812993854258
436,GenMetS + covariates,4,0.36363636363636365,0.7611940298507462,0.7666812993854258
437,GenMetS + covariates,4,0.37373737373737376,0.7761194029850746,0.7666812993854258
438,GenMetS + covariates,4,0.38383838383838387,0.8507462686567164,0.7666812993854258
439,GenMetS + covariates,4,0.393939393939394,0.8507462686567164,0.7666812993854258
440,GenMetS + covariates,4,0.4040404040404041,0.8507462686567164,0.7666812993854258
441,GenMetS + covariates,4,0.4141414141414142,0.8507462686567164,0.7666812993854258
442,GenMetS + covariates,4,0.42424242424242425,0.8507462686567164,0.7666812993854258
443,GenMetS + covariates,4,0.43434343434343436,0.8656716417910447,0.7666812993854258
444,GenMetS + covariates,4,0.4444444444444445,0.8955223880597015,0.7666812993854258
445,GenMetS + covariates,4,0.4545454545454546,0.8955223880597015,0.7666812993854258
446,GenMetS + covariates,4,0.4646464646464647,0.9104477611940298,0.7666812993854258
447,GenMetS + covariates,4,0.4747474747474748,0.9253731343283582,0.7666812993854258
448,GenMetS + covariates,4,0.48484848484848486,0.9253731343283582,0.7666812993854258
449,GenMetS + covariates,4,0.494949494949495,0.9253731343283582,0.7666812993854258
450,GenMetS + covariates,4,0.5050505050505051,0.9253731343283582,0.7666812993854258
451,GenMetS + covariates,4,0.5151515151515152,0.9253731343283582,0.7666812993854258
452,GenMetS + covariates,4,0.5252525252525253,0.9253731343283582,0.7666812993854258
453,GenMetS + covariates,4,0.5353535353535354,0.9253731343283582,0.7666812993854258
454,GenMetS + covariates,4,0.5454545454545455,0.9402985074626866,0.7666812993854258
455,GenMetS + covariates,4,0.5555555555555556,0.9402985074626866,0.7666812993854258
456,GenMetS + covariates,4,0.5656565656565657,0.9552238805970149,0.7666812993854258
457,GenMetS + covariates,4,0.5757575757575758,0.9552238805970149,0.7666812993854258
458,GenMetS + covariates,4,0.5858585858585859,0.9552238805970149,0.7666812993854258
459,GenMetS + covariates,4,0.595959595959596,0.9552238805970149,0.7666812993854258
460,GenMetS + covariates,4,0.6060606060606061,0.9552238805970149,0.7666812993854258
461,GenMetS + covariates,4,0.6161616161616162,0.9552238805970149,0.7666812993854258
462,GenMetS + covariates,4,0.6262626262626263,0.9701492537313433,0.7666812993854258
463,GenMetS + covariates,4,0.6363636363636365,0.9701492537313433,0.7666812993854258
464,GenMetS + covariates,4,0.6464646464646465,0.9701492537313433,0.7666812993854258
465,GenMetS + covariates,4,0.6565656565656566,0.9701492537313433,0.7666812993854258
466,GenMetS + covariates,4,0.6666666666666667,0.9850746268656716,0.7666812993854258
467,GenMetS + covariates,4,0.6767676767676768,0.9850746268656716,0.7666812993854258
468,GenMetS + covariates,4,0.686868686868687,0.9850746268656716,0.7666812993854258
469,GenMetS + covariates,4,0.696969696969697,0.9850746268656716,0.7666812993854258
470,GenMetS + covariates,4,0.7070707070707072,0.9850746268656716,0.7666812993854258
471,GenMetS + covariates,4,0.7171717171717172,0.9850746268656716,0.7666812993854258
472,GenMetS + covariates,4,0.7272727272727273,0.9850746268656716,0.7666812993854258
473,GenMetS + covariates,4,0.7373737373737375,0.9850746268656716,0.7666812993854258
474,GenMetS + covariates,4,0.7474747474747475,0.9850746268656716,0.7666812993854258
475,GenMetS + covariates,4,0.7575757575757577,0.9850746268656716,0.7666812993854258
476,GenMetS + covariates,4,0.7676767676767677,0.9850746268656716,0.7666812993854258
477,GenMetS + covariates,4,0.7777777777777778,0.9850746268656716,0.7666812993854258
478,GenMetS + covariates,4,0.787878787878788,0.9850746268656716,0.7666812993854258
479,GenMetS + covariates,4,0.797979797979798,0.9850746268656716,0.7666812993854258
480,GenMetS + covariates,4,0.8080808080808082,0.9850746268656716,0.7666812993854258
481,GenMetS + covariates,4,0.8181818181818182,0.9850746268656716,0.7666812993854258
482,GenMetS + covariates,4,0.8282828282828284,0.9850746268656716,0.7666812993854258
483,GenMetS + covariates,4,0.8383838383838385,0.9850746268656716,0.7666812993854258
484,GenMetS + covariates,4,0.8484848484848485,0.9850746268656716,0.7666812993854258
485,GenMetS + covariates,4,0.8585858585858587,0.9850746268656716,0.7666812993854258
486,GenMetS + covariates,4,0.8686868686868687,0.9850746268656716,0.7666812993854258
487,GenMetS + covariates,4,0.8787878787878789,0.9850746268656716,0.7666812993854258
488,GenMetS + covariates,4,0.888888888888889,1.0,0.7666812993854258
489,GenMetS + covariates,4,0.8989898989898991,1.0,0.7666812993854258
490,GenMetS + covariates,4,0.9090909090909092,1.0,0.7666812993854258
491,GenMetS + covariates,4,0.9191919191919192,1.0,0.7666812993854258
492,GenMetS + covariates,4,0.9292929292929294,1.0,0.7666812993854258
493,GenMetS + covariates,4,0.9393939393939394,1.0,0.7666812993854258
494,GenMetS + covariates,4,0.9494949494949496,1.0,0.7666812993854258
495,GenMetS + covariates,4,0.9595959595959597,1.0,0.7666812993854258
496,GenMetS + covariates,4,0.9696969696969697,1.0,0.7666812993854258
497,GenMetS + covariates,4,0.9797979797979799,1.0,0.7666812993854258
498,GenMetS + covariates,4,0.98989898989899,1.0,0.7666812993854258
499,GenMetS + covariates,4,1.0,1.0,0.7666812993854258
500,GenMetS + covariates,5,0.0,,0.751316944688323
501,GenMetS + covariates,5,0.010101010101010102,0.07462686567164178,0.751316944688323
502,GenMetS + covariates,5,0.020202020202020204,0.13432835820895522,0.751316944688323
503,GenMetS + covariates,5,0.030303030303030304,0.14925373134328357,0.751316944688323
504,GenMetS + covariates,5,0.04040404040404041,0.14925373134328357,0.751316944688323
505,GenMetS + covariates,5,0.05050505050505051,0.208955223880597,0.751316944688323
506,GenMetS + covariates,5,0.06060606060606061,0.208955223880597,0.751316944688323
507,GenMetS + covariates,5,0.07070707070707072,0.208955223880597,0.751316944688323
508,GenMetS + covariates,5,0.08080808080808081,0.208955223880597,0.751316944688323
509,GenMetS + covariates,5,0.09090909090909091,0.26865671641791045,0.751316944688323
510,GenMetS + covariates,5,0.10101010101010102,0.26865671641791045,0.751316944688323
511,GenMetS + covariates,5,0.11111111111111112,0.31343283582089554,0.751316944688323
512,GenMetS + covariates,5,0.12121212121212122,0.3283582089552239,0.751316944688323
513,GenMetS + covariates,5,0.13131313131313133,0.3283582089552239,0.751316944688323
514,GenMetS + covariates,5,0.14141414141414144,0.3283582089552239,0.751316944688323
515,GenMetS + covariates,5,0.15151515151515152,0.4925373134328358,0.751316944688323
516,GenMetS + covariates,5,0.16161616161616163,0.4925373134328358,0.751316944688323
517,GenMetS + covariates,5,0.17171717171717174,0.5074626865671642,0.751316944688323
518,GenMetS + covariates,5,0.18181818181818182,0.5074626865671642,0.751316944688323
519,GenMetS + covariates,5,0.19191919191919193,0.5074626865671642,0.751316944688323
520,GenMetS + covariates,5,0.20202020202020204,0.5074626865671642,0.751316944688323
521,GenMetS + covariates,5,0.21212121212121213,0.5223880597014925,0.751316944688323
522,GenMetS + covariates,5,0.22222222222222224,0.5223880597014925,0.751316944688323
523,GenMetS + covariates,5,0.23232323232323235,0.5223880597014925,0.751316944688323
524,GenMetS + covariates,5,0.24242424242424243,0.5373134328358209,0.751316944688323
525,GenMetS + covariates,5,0.25252525252525254,0.5671641791044776,0.751316944688323
526,GenMetS + covariates,5,0.26262626262626265,0.5671641791044776,0.751316944688323
527,GenMetS + covariates,5,0.27272727272727276,0.5671641791044776,0.751316944688323
528,GenMetS + covariates,5,0.2828282828282829,0.5970149253731343,0.751316944688323
529,GenMetS + covariates,5,0.29292929292929293,0.5970149253731343,0.751316944688323
530,GenMetS + covariates,5,0.30303030303030304,0.6119402985074627,0.751316944688323
531,GenMetS + covariates,5,0.31313131313131315,0.6119402985074627,0.751316944688323
532,GenMetS + covariates,5,0.32323232323232326,0.6119402985074627,0.751316944688323
533,GenMetS + covariates,5,0.33333333333333337,0.6119402985074627,0.751316944688323
534,GenMetS + covariates,5,0.3434343434343435,0.6119402985074627,0.751316944688323
535,GenMetS + covariates,5,0.3535353535353536,0.7014925373134329,0.751316944688323
536,GenMetS + covariates,5,0.36363636363636365,0.7014925373134329,0.751316944688323
537,GenMetS + covariates,5,0.37373737373737376,0.7164179104477612,0.751316944688323
538,GenMetS + covariates,5,0.38383838383838387,0.8059701492537313,0.751316944688323
539,GenMetS + covariates,5,0.393939393939394,0.8059701492537313,0.751316944688323
540,GenMetS + covariates,5,0.4040404040404041,0.8208955223880597,0.751316944688323
541,GenMetS + covariates,5,0.4141414141414142,0.8507462686567164,0.751316944688323
542,GenMetS + covariates,5,0.42424242424242425,0.8507462686567164,0.751316944688323
543,GenMetS + covariates,5,0.43434343434343436,0.8507462686567164,0.751316944688323
544,GenMetS + covariates,5,0.4444444444444445,0.8507462686567164,0.751316944688323
545,GenMetS + covariates,5,0.4545454545454546,0.8507462686567164,0.751316944688323
546,GenMetS + covariates,5,0.4646464646464647,0.8507462686567164,0.751316944688323
547,GenMetS + covariates,5,0.4747474747474748,0.8656716417910447,0.751316944688323
